LINE
5872,7893,-180,0
5887,7887,-178,0
5913,7880,-176,0
5951,7873,-174,0
6002,7866,-172,0
6065,7859,-170,0
6140,7852,-168,0
6228,7845,-166,0
6329,7838,-164,0
6442,7831,-162,0
6568,7824,-160,0
6707,7817,-158,0
6859,7810,-156,0
7024,7803,-154,0
7201,7796,-152,0
7391,7789,-150,0
7593,7783,-148,0
7808,7776,-146,0
8035,7769,-144,0
8274,7763,-142,0
8525,7757,-140,0
8787,7751,-138,0
9061,7745,-136,0
9345,7739,-134,0
9640,7733,-132,0
9945,7728,-130,0
10260,7722,-128,0
10584,7717,-126,0
10916,7713,-124,0
11257,7708,-122,0
11605,7704,-120,0
11960,7700,-118,0
12322,7696,-116,0
12689,7692,-114,0
13062,7689,-112,0
13439,7686,-110,0
13819,7683,-108,0
14202,7681,-106,0
14588,7679,-104,0
14975,7677,-102,0
15363,7675,-100,0
15751,7674,-98,0
16138,7673,-96,0
16523,7673,-94,0
16906,7673,-92,0
17286,7673,-90,0
17662,7673,-88,0
18034,7674,-86,0
18401,7675,-84,0
18762,7676,-82,0
19116,7678,-80,0
19464,7680,-78,0
19804,7682,-76,0
20135,7684,-74,0
20458,7687,-72,0
20771,7690,-70,0
21075,7694,-68,0
21369,7697,-66,0
21652,7701,-64,0
21924,7705,-62,0
22185,7710,-60,0
22435,7714,-58,0
22673,7719,-56,0
22898,7724,-54,0
23112,7729,-52,0
23313,7734,-50,0
23501,7740,-48,0
23677,7745,-46,0
23840,7751,-44,0
23990,7757,-42,0
24128,7763,-40,0
24253,7769,-38,0
24365,7775,-36,0
24464,7782,-34,0
24551,7788,-32,0
24625,7795,-30,0
24686,7801,-28,0
24735,7808,-26,0
24772,7814,-24,0
24797,7821,-22,0
LINE
13959,13204,-135,-75
13862,13188,-135,-74
13765,13169,-135,-73
13668,13149,-135,-72
13572,13127,-135,-71
13475,13104,-135,-70
13379,13078,-135,-69
13282,13051,-135,-68
13186,13022,-135,-67
13091,12991,-135,-66
12995,12959,-135,-65
12900,12924,-135,-64
12806,12888,-135,-63
12712,12851,-135,-62
12618,12811,-135,-61
12525,12770,-135,-60
12432,12727,-135,-59
12340,12682,-135,-58
12248,12635,-135,-57
12158,12587,-135,-56
12067,12537,-135,-55
11978,12485,-135,-54
11889,12432,-135,-53
11801,12377,-135,-52
11714,12320,-135,-51
11628,12262,-135,-50
11543,12201,-135,-49
11459,12140,-135,-48
11375,12076,-135,-47
11293,12011,-135,-46
11212,11944,-135,-45
11132,11876,-135,-44
11053,11806,-135,-43
10975,11735,-135,-42
10898,11662,-135,-41
10823,11588,-135,-40
10749,11512,-135,-39
10676,11435,-135,-38
