LINESTRING
12826,2771,180,68.9938
12830,2767,179.3,69.2654
12817,2768,178.958,69.2771
12827,2766,178.948,69.3613
12829,2766,179.132,69.3142
12826,2765,178.772,69.4088
12783,2766,176.962,69.6354
12781,2763,176.082,69.8837
12746,2767,175.312,69.8229
12741,2768,175.146,69.8358
12755,2766,175.44,69.8604
12718,2770,174.48,69.8404
12710,2770,174.003,69.9071
12689,2774,173.747,69.8121
12694,2772,173.428,69.9387
12686,2773,173.297,69.9079
12679,2775,173.509,69.7941
12665,2777,173.223,69.7654
12672,2776,173.325,69.7962
12676,2773,172.77,69.9695
12624,2778,170.55,70.1196
12578,2787,170.614,69.76
12559,2790,170.258,69.7037
12542,2793,170.162,69.5975
12553,2792,170.657,69.5625
12497,2804,170.994,69.0541
12500,2804,171.179,69.03
12495,2804,170.957,69.0479
12469,2808,170.64,68.9296
12457,2811,170.715,68.8246
12468,2809,170.623,68.9271
12448,2812,170.352,68.8454
12441,2814,170.482,68.7637
12447,2812,170.335,68.8396
12414,2817,169.597,68.7729
12447,2810,169.348,69.0821
12434,2810,168.322,69.2221
12478,2801,168.313,69.5484
12493,2798,167.808,69.7645
12424,2810,166.873,69.4621
12409,2811,165.818,69.5687
12377,2816,164.598,69.5788
12388,2813,164.092,69.7513
12366,2817,163.67,69.6696
12333,2823,162.347,69.6738
12265,2836,161.457,69.3444
12290,2831,161.408,69.5296
12273,2834,161.12,69.4545
12230,2842,161.113,69.1604
LINESTRING
10557,3272,152.067,58.8871
10574,3267,152.185,58.9904
10580,3265,152.402,59.0075
10587,3263,152.358,59.0595
10575,3267,152.55,58.9496
10576,3266,152.898,58.9046
10600,3259,153.011,59.059
10610,3256,153.339,59.0819
10618,3253,153.299,59.151
10632,3248,153.468,59.2259
10631,3249,153.66,59.1828
10641,3246,153.774,59.2385
10630,3249,153.691,59.1754
10619,3253,154.047,59.0429
10635,3248,154.358,59.1037
10646,3245,154.333,59.1875
10653,3243,154.468,59.2154
10648,3245,154.807,59.1238
10658,3242,154.825,59.1912
10663,3240,155.188,59.1712
10689,3232,155.224,59.3458
10703,3227,154.98,59.4929
10694,3230,154.872,59.442
10698,3228,154.42,59.5479
10682,3233,154.502,59.4171
10696,3229,154.402,59.5346
10681,3234,154.305,59.4412
10678,3234,154.129,59.4524
10710,3224,154.232,59.6646
10701,3227,154.378,59.5741
10740,3215,154.231,59.8733
10739,3215,154.409,59.8367
10771,3205,154.404,60.0691
10779,3203,154.568,60.0991
10753,3211,154.487,59.9279
10810,3193,154.792,60.2866
