LINESTRING
12836,2677,180,68.9938
12791,2669,176.082,69.8837
12675,2683,173.223,69.7654
12634,2684,170.55,70.1196
12552,2699,170.162,69.5975
12510,2710,171.179,69.03
12451,2720,170.482,68.7637
12444,2716,168.322,69.2221
12503,2704,167.808,69.7645
12434,2716,166.873,69.4621
12343,2729,162.347,69.6738
LINESTRING
10673,3146,155.188,59.1712
10713,3133,154.98,59.4929
10688,3140,154.129,59.4524
10750,3121,154.231,59.8733
11039,3036,156.682,61.5221
11200,2997,160.397,61.9554
11082,3030,159.773,61.2383
11039,3043,159.792,60.9271
11073,3035,160.441,61.0333
11004,3055,160.213,60.5788
11221,2998,162.388,61.662
11251,2993,163.329,61.6608
11366,2960,163.262,62.5179
11433,2946,164.61,62.6813
11429,2951,165.309,62.469
11362,2964,164.149,62.2708
11154,3024,163.789,60.8225
11036,3052,161.942,60.4179
10592,3182,158.32,57.9771
10526,3199,156.851,57.7975
10350,3258,155.989,56.6783
10137,3336,155.563,55.1758
9605,3563,156.673,50.8621
9847,3470,158.542,52.2892
9934,3432,158.417,52.9986
10001,3416,160.049,53.0899
10136,3360,159.984,54.1541
10291,3315,162.144,54.7483
10464,3248,162.087,56.0942
10524,3236,163.361,56.1875
10649,3185,162.676,57.3366
10724,3163,163.319,57.7275
10706,3160,161.891,57.9774
11038,3060,163.637,59.9986
11082,3051,164.487,60.1012
11053,3062,164.837,59.7829
11199,3025,166.275,60.4721
11112,3053,166.278,59.8112
11220,3024,167.012,60.4129
11338,3003,169.253,60.6129
11297,3026,170.31,59.9271
11371,3004,170.549,60.4267
11673,2936,173.532,61.7504
11943,2888,177.115,62.5462
12017,2889,179.148,62.2854
12093,2870,179.623,62.7274
12221,2817,178.234,64.4333
12191,2826,178.248,64.1671
12223,2810,177.508,64.7413
12122,2826,176.072,64.4471
12156,2818,176.167,64.6956
12114,2821,175.143,64.7224
12326,2800,179.525,64.7946
12468,2772,180.724,65.5266
12554,2748,180.618,66.3213
12603,2743,181.549,66.3617
12502,2770,181.555,65.4671
12608,2761,183.505,65.5371
12581,2781,184.565,64.7637
12633,2788,186.347,64.3212
12681,2778,186.675,64.6113
12653,2789,186.85,64.2396
12721,2780,187.764,64.4025
12702,2772,186.789,64.7575
12792,2759,187.881,65.0491
12838,2746,187.914,65.4867
12809,2743,186.991,65.7017
12894,2743,188.95,65.4671
12908,2733,188.557,65.8321
12935,2737,189.435,65.6129
13035,2719,190.326,66.1365
13005,2702,188.333,66.9446
12922,2704,186.37,67.1171
12865,2709,185.374,67.0517
12805,2733,186.055,66.1446
12899,2695,184.743,67.6588
12836,2677,180.002,68.9929
LINESTRING
20500,12332,286.638,-53.0004
20505,12333,287.022,-53.0824
20574,12305,287.073,-52.5563
20627,12296,288.455,-52.5689
20563,12325,288.651,-53.1275
20482,12353,288.033,-53.5788
20531,12334,288.145,-53.2313
20486,12347,287.516,-53.395
20467,12366,288.717,-53.9004
20630,12301,289.117,-52.739
20758,12261,290.783,-52.2028
20769,12263,291.647,-52.3406
20840,12227,291.032,-51.6259
20821,12230,290.414,-51.6075
20848,12224,291.046,-51.57
20891,12200,290.571,-51.0917
21044,12139,291.639,-50.1667
21083,12118,291.272,-49.7567
21050,12137,291.657,-50.1263
21079,12127,292.082,-50.0092
21210,12067,292.427,-49.0433
21405,11986,294.235,-47.9175
21493,11942,294.26,-47.2025
21485,11936,293.206,-46.9987
21570,11882,292.373,-46.0525
21685,11826,293.051,-45.2671
21770,11794,294.479,-44.9317
21923,11708,294.668,-43.6634
22031,11655,295.694,-42.9776
22048,11637,295.021,-42.6529
